timestamp,source,rule_name,adaptation_type,adaptation_status,success,iou,vehicle_iou,road_iou,gt_failure_name,is_gt_failure
1642831808,execute_lifecycle/managed_subsystem/segmentation,,1,1,False,0.0,0.0,0.0,,False
1717862419,/evaluator_log,,0,0,False,0.41782501339912415,0.7843511700630188,0.9583854079246521,,False
1842860463,/evaluator_log,,0,0,False,0.4229087829589844,0.8632478713989258,0.9564698338508606,,False
1842860463,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
1842860463,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
1842860463,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
1842860463,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
1842860463,execute_lifecycle/managed_subsystem/segmentation,,1,3,False,0.0,0.0,0.0,,False
1942854570,/evaluator_log,,0,0,False,0.41458505392074585,0.7694174647331238,0.9593592882156372,,False
2017839019,/evaluator_log,,0,0,False,0.4294413626194,0.40549829602241516,0.9632265567779541,,False
2042835316,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2042835316,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2042835316,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2042835316,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
2042835316,execute_lifecycle/managed_subsystem/segmentation,,1,1,False,0.0,0.0,0.0,,False
2117864357,/evaluator_log,,0,0,False,0.3752990663051605,0.2029411792755127,0.9600343108177185,,False
2217854764,/evaluator_log,,0,0,False,0.3652797341346741,0.14830508828163147,0.9592347741127014,,False
2242873131,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2242873131,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2242873131,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2242873131,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
2242873131,execute_lifecycle/managed_subsystem/segmentation,,1,3,False,0.0,0.0,0.0,,False
2317848511,/evaluator_log,,0,0,False,0.34033313393592834,0.0,0.9604002833366394,,False
2417914239,/evaluator_log,,0,0,False,0.3386878967285156,0.0,0.9586214423179626,,False
2442868355,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2442868355,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2442868355,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2442868355,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
2442868355,execute_lifecycle/managed_subsystem/segmentation,,1,1,False,0.0,0.0,0.0,,False
2517863555,/evaluator_log,,0,0,False,0.3840835988521576,0.20512820780277252,0.9537370204925537,,False
2617872602,/evaluator_log,,0,0,False,0.37012913823127747,0.19669117033481598,0.9539726972579956,,False
2642873799,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2642873799,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2642873799,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2642873799,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
2642873799,execute_lifecycle/managed_subsystem/segmentation,,1,3,False,0.0,0.0,0.0,,False
2742875066,/evaluator_log,,0,0,False,0.3700910806655884,0.15259739756584167,0.9448826909065247,,False
2817853886,/evaluator_log,,0,0,False,0.35593587160110474,0.14942529797554016,0.9414016604423523,,False
2842881973,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2842881973,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2842881973,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
2842881973,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
2842881973,execute_lifecycle/managed_subsystem/segmentation,,1,1,False,0.0,0.0,0.0,,False
2942891760,/evaluator_log,,0,0,False,0.38510990142822266,0.26747840642929077,0.9402587413787842,,False
3017883510,/evaluator_log,,0,0,False,0.383693665266037,0.2927376627922058,0.9434953927993774,,False
3042882327,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3042882327,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3042882327,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3042882327,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
3042882327,execute_lifecycle/managed_subsystem/segmentation,,1,3,False,0.0,0.0,0.0,,False
3142884854,/evaluator_log,,0,0,False,0.40846753120422363,0.310490220785141,0.9489549398422241,,False
3217865604,/evaluator_log,,0,0,False,0.3899153769016266,0.23898601531982422,0.9374403953552246,,False
3242901721,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3242901721,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3242901721,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3242901721,planning_/managed_subsystem/segmentation,,1,0,False,0.0,0.0,0.0,,False
3242901721,execute_lifecycle/managed_subsystem/segmentation,,1,1,False,0.0,0.0,0.0,,False
3317877341,/evaluator_log,,0,0,False,0.39236727356910706,0.22055168449878693,0.9361554980278015,,False
3417896939,/evaluator_log,,0,0,False,0.3847920596599579,0.1951208859682083,0.9365283846855164,,False
3442918066,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3442918066,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3442918066,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3442918066,execute_lifecycle/managed_subsystem/segmentation,,1,3,False,0.0,0.0,0.0,,False
3517896436,/evaluator_log,,0,0,False,0.398396760225296,0.2497299164533615,0.9396037459373474,,False
3617910963,/evaluator_log,,0,0,False,0.39322370290756226,0.24123196303844452,0.9328598976135254,,False
3642914340,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3642914340,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3642914340,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3717928380,/evaluator_log,,0,0,False,0.39458900690078735,0.24005994200706482,0.9269246459007263,,False
3817913557,/evaluator_log,,0,0,False,0.3954252600669861,0.24096286296844482,0.9266101121902466,,False
3842905663,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3842905663,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3842905663,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
3917919384,/evaluator_log,,0,0,False,0.4061998724937439,0.27789127826690674,0.9347987174987793,,False
4017907921,/evaluator_log,,0,0,False,0.3962398171424866,0.23907208442687988,0.9337592720985413,,False
4042906707,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4042906707,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4042906707,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4142913914,/evaluator_log,,0,0,False,0.40009453892707825,0.2697959840297699,0.9302132725715637,,False
4217941675,/evaluator_log,,0,0,False,0.39694342017173767,0.26282355189323425,0.9373038411140442,,False
4242907081,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4242907081,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4242907081,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4317914352,/evaluator_log,,0,0,False,0.37991079688072205,0.2079547941684723,0.9384556412696838,,False
4417918259,/evaluator_log,,0,0,False,0.39856427907943726,0.2753554880619049,0.9387032985687256,,False
4442929276,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4442929276,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4442929276,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4517929646,/evaluator_log,,0,0,False,0.39162999391555786,0.2552741765975952,0.942874014377594,,False
4642935460,/evaluator_log,,0,0,False,0.38277164101600647,0.22503289580345154,0.9382286071777344,,False
4642935460,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4642935460,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4642935460,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4717941870,/evaluator_log,,0,0,False,0.3867168426513672,0.23913976550102234,0.9412416219711304,,False
4817953487,/evaluator_log,,0,0,False,0.39339548349380493,0.2525407671928406,0.9417741894721985,,False
4842955534,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4842955534,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4842955534,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
4917930524,/evaluator_log,,0,0,False,0.3896568715572357,0.24973854422569275,0.9437015056610107,,False
5017918641,/evaluator_log,,0,0,False,0.39291882514953613,0.2547225058078766,0.9414262175559998,,False
5042915457,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5067923554,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5067923554,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5117926008,/evaluator_log,,0,0,False,0.3886070251464844,0.2394483983516693,0.9379913806915283,,False
5217939735,/evaluator_log,,0,0,False,0.4057997763156891,0.2779002785682678,0.9428269863128662,,False
5267920858,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5267920858,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5267920858,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5342984510,/evaluator_log,,0,0,False,0.4134342670440674,0.3135016858577728,0.9489816427230835,,False
5417969899,/evaluator_log,,0,0,False,0.3964829742908478,0.23988643288612366,0.9426910281181335,,False
5467942743,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5467942743,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5467942743,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5517948506,/evaluator_log,,0,0,False,0.3976908326148987,0.23301419615745544,0.9415464997291565,,False
5642974150,/evaluator_log,,0,0,False,0.39976274967193604,0.24118022620677948,0.9432477355003357,,False
5667946237,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5667946237,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5667946237,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5717951680,/evaluator_log,,0,0,False,0.40684905648231506,0.25946706533432007,0.9427048563957214,,False
5817976778,/evaluator_log,,0,0,False,0.4024842083454132,0.26386260986328125,0.9438273310661316,,False
5867981871,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5867981871,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5867981871,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
5918010366,/evaluator_log,,0,0,False,0.41029253602027893,0.2880783677101135,0.9446069598197937,,False
6017997982,/evaluator_log,,0,0,False,0.40555980801582336,0.2553877532482147,0.9444625973701477,,False
6067988075,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6067988075,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6067988075,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6142994446,/evaluator_log,,0,0,False,0.39157718420028687,0.2067452371120453,0.9434128999710083,,False
6217996066,/evaluator_log,,0,0,False,0.4029327630996704,0.25782060623168945,0.9463962912559509,,False
6268009740,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6268009740,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6268009740,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6343007760,/evaluator_log,,0,0,False,0.4091586172580719,0.2918025553226471,0.947340726852417,,False
6417997740,/evaluator_log,,0,0,False,0.3867802321910858,0.2434949427843094,0.9371359944343567,,False
6468049264,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6468049264,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6468049264,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6518015688,/evaluator_log,,0,0,False,0.3916684091091156,0.3800080716609955,0.9387648701667786,,False
6618024115,/evaluator_log,,0,0,False,0.3672424852848053,0.25040334463119507,0.944330096244812,,False
6668007437,analysis_/managed_subsystem/camera,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6668007437,analysis_/managed_subsystem/sensor_fusion,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6668007437,analysis_/managed_subsystem/segmentation,activate_base_system,1,0,False,0.0,0.0,0.0,,False
6718032162,/evaluator_log,,0,0,False,0.3951232433319092,0.2808765769004822,0.9421846866607666,,False
6818043619,/evaluator_log,,0,0,False,0.3793191909790039,0.23939910531044006,0.9444192051887512,,False
